chapter,character,line_number,text_preview,voice_file
"chapter_8","Narrator",715,"The third letter gets a reply. Sarah's handwriting. Three wo",""
"chapter_8","Narrator",722,"She texts. Once a week. Small things. A photo of the sunset ",""
"chapter_8","Narrator",724,"Sarah replies sometimes. Not always. But the thread stays al",""
"chapter_8","Narrator",726,"I can't fix this. I couldn't have fixed this. All I can do i",""
"chapter_8","Narrator",732,"She's alive. She's getting help. I can breathe.",""
"chapter_8","Narrator",734,"The relief is enormous. So enormous it swallows everything e",""
"chapter_8","Narrator",736,"She doesn't visit as often. Then not at all. Texts become le",""
"chapter_8","Narrator",738,"It's not callous. It's survival. She was so close to the fir",""
"chapter_8","Narrator",740,"But Sarah notices. And that distance becomes part of what Sa",""
"chapter_8","Narrator",751,"The days after.",""
"chapter_8","Narrator",753,"The campus continues. That's the worst part. The lectures go",""
"chapter_8","Narrator",755,"There's a memorial. Flowers outside Sarah's door. A teddy be",""
"chapter_8","Narrator",759,"The plate sits there for the entire meal. Nobody moves it.",""
"chapter_8","Narrator",763,"Amelia goes through the motions. She attends. She eats. She ",""
"chapter_8","Narrator",765,"Underneath: nothing. A numbness so complete it feels archite",""
"chapter_8","Narrator",775,"Sarah is gone. The world asks Amelia to keep going.",""
"chapter_8","Narrator",782,"She lets it in.",""
"chapter_8","Narrator",786,"She calls Ella.",""
"chapter_8","Ella",788,"Oh my god. Amelia.",""
"chapter_8","Narrator",792,"She goes to counselling. She talks. The counsellor doesn't t",""
"chapter_8","Narrator",794,"It doesn't fix it. Nothing fixes it. But the grief, shared, ",""
"chapter_8","Narrator",801,"She emails Michael.",""
"chapter_8","Narrator",803,"\""The mental health services on this campus failed my friend",""
"chapter_8","Narrator",807,"They meet. They plan. The campaign for funding becomes Ameli",""
"chapter_8","Narrator",809,"She doesn't let herself feel the grief properly. Not yet. Bu",""
"chapter_8","Narrator",816,"She closes her door.",""
"chapter_8","Narrator",818,"Texts go unanswered. Calls decline. She goes to lectures and",""
"chapter_8","Narrator",820,"Raj knocks. She says she's fine.",""
"chapter_8","Narrator",822,"Ella calls. She doesn't pick up.",""
"chapter_8","Narrator",826,"It isn't.",""
"chapter_8","Narrator",838,"Hawthorne's office. The door is open. He's sitting. Not at h",""
"chapter_8","Narrator",840,"He stands when she comes in. He doesn't usually stand.",""
"chapter_8","Prof. Hawthorne",842,"Sit down, Amelia.",""
"chapter_8","Narrator",844,"It's the first time he's used her first name.",""
"chapter_8","Prof. Hawthorne",847,"Your friend is in good hands. The hospital and the professio",""
"chapter_8","Prof. Hawthorne",849,"Grief is not a problem to be solved. It is a process to be e",""
"chapter_8","Narrator",851,"He pours two cups of Earl Grey. Hands her one.",""
"chapter_8","Prof. Hawthorne",853,"I told you about my student. The one I missed. Twenty years ",""
"chapter_8","Narrator",855,"He looks at her.",""
"chapter_8","Prof. Hawthorne",857,"The question you're asking — 'could I have done more?' — wil",""
"chapter_8","Narrator",864,"Simmons' office. She doesn't speak when Amelia comes in.",""
"chapter_8","Narrator",866,"She just opens her arms.",""
"chapter_8","Narrator",868,"Amelia walks into the hug and cries.",""
"chapter_8","Narrator",870,"They sit there for a long time. The plants grow quietly arou",""
"chapter_8","Dr. Simmons",875,"She's going to need help for a long time. And so are you. Th",""
"chapter_8","Dr. Simmons",877,"You're going to want to blame yourself. I need you to hear t",""
"chapter_8","Dr. Simmons",879,"But you are a person who cared enough to be here. That matte",""
"chapter_8","Narrator",886,"Maya takes her to the Hoe at dawn.",""
"chapter_8","Narrator",888,"They don't talk.",""
"chapter_8","Narrator",890,"They sit on the grass and watch the sun come up. Again. Like",""
"chapter_8","Narrator",892,"After twentyminutes, Maya speaks.",""
"chapter_8","Maya",895,"She found the bottom. And she's still here. And you — you we",""
"chapter_8","Maya",897,"The hero's journey includes this. The thing you can't fix. T",""
"chapter_8","Maya",899,"I can't make this better with words. But I can sit here with",""
"chapter_8","Narrator",906,"Elena takes her to the well.",""
"chapter_8","Narrator",908,"They sit beside the water. The clooties flutter.",""
"chapter_8","Elena",911,"The fire didn't ask permission. You're in it now. Breathe.",""
"chapter_8","Narrator",913,"She ties a cloth to a branch. White.",""
"chapter_8","Elena",915,"For her.",""
"chapter_8","Elena",918,"The fire doesn't ask permission. It takes what it takes.",""
"chapter_8","Narrator",920,"She ties a cloth to a branch. White.",""
"chapter_8","Elena",922,"For her. And for you.",""
"chapter_8","Narrator",924,"They sit in silence until the light changes.",""
"chapter_8","Narrator",931,"The mentor is here. Amelia can let them in. Or not.",""
"chapter_8","Amelia",946,"I don't know what to do.",""
"chapter_8","Narrator",948,"She says it. The truest thing she's said in days.",""
"chapter_8","Amelia",950,"I don't know how to study and grieve and help and be okay al",""
"chapter_8","Prof. Hawthorne",953,"You're not that person. You won't be again. That's not trage",""
"chapter_8","Dr. Simmons",956,"You don't have to do all of those things. You just have to d",""
"chapter_8","Maya",959,"You're not supposed to know. Nobody knows. We just keep show",""
"chapter_8","Elena",962,"This is the Citrinitas. The yellowing. It burns. But on the ",""
"chapter_8","Amelia",968,"What do I need to submit? What deadlines have I missed?",""
"chapter_8","Narrator",971,"Hawthorne looks at her.",""
"chapter_8","Prof. Hawthorne",973,"Your friend is in hospital and you're asking about deadlines",""
"chapter_8","Amelia",975,"I need structure. Please.",""
"chapter_8","Narrator",977,"He gives her the deadlines. He understands.",""
"chapter_8","Dr. Simmons",980,"I'll send you the extension forms. But Amelia — modules can ",""
"chapter_8","Maya",983,"Work will wait. You won't.",""
"chapter_8","Elena",986,"An gwella. The sight. You have it but you're choosing not to",""
"chapter_8","Narrator",996,"Night. Her room. The rain has started again.",""
"chapter_8","Narrator",1002,"Sarah is alive.",""
"chapter_8","Narrator",1004,"Amelia lies in bed and thinks about this. Turns it over like",""
"chapter_8","Narrator",1006,"Sarah is alive because — because of luck, or timing, or the ",""
"chapter_8","Narrator",1008,"I didn't save her. I can't save anyone. But I was there. I k",""
"chapter_8","Narrator",1011,"Sarah is gone.",""
"chapter_8","Narrator",1013,"Her room is empty. The corridor is quiet. The flat is one pe",""
"chapter_8","Narrator",1015,"Amelia lies in bed and tries to remember the sound of Sarah'",""
"chapter_8","Narrator",1017,"You couldn't have saved her. You could have been there.",""
"chapter_8","Narrator",1019,"But saving was never in your hands.",""
"chapter_8","Narrator",1021,"The rain on the window. The dark. The fire has burned.",""
"chapter_8","Narrator",1023,"Something survived.",""
"chapter_8","Centered",1032,"If anything in this chapter affected you,\nplease reach out.",""
"chapter_8","Centered",1041,"End of Chapter Eight",""
"chapter_9","Centered",23,"Chapter Nine\n\nThe Reward",""
"chapter_9","Narrator",36,"March.",""
"chapter_9","Narrator",38,"The daffodils appear overnight like small yellow flags of su",""
"chapter_9","Narrator",40,"Amelia walks to the Hoe. She's doing this now — walking, mos",""
"chapter_9","Narrator",42,"The sea is there. Still. Always.",""
"chapter_9","Narrator",44,"She stands at the railing and breathes.",""
"chapter_9","Narrator",46,"I'm still here.",""
"chapter_9","Narrator",48,"It's not a triumph. It's an observation. A fact she tests ea",""
"chapter_9","Narrator",50,"I'm still here. And today that's enough.",""
"chapter_9","Narrator",59,"The room has changed.",""
"chapter_9","Narrator",61,"Or rather, Amelia has changed the room. The desk is clear. T",""
"chapter_9","Narrator",63,"On the wall: a postcard from Ella (the Tate, blue), a photo ",""
"chapter_9","Narrator",65,"She's trying to process.",""
"chapter_9","Narrator",72,"She has to make sense of what happened. Or start to.",""
"chapter_9","Narrator",79,"She buys a new notebook. Plain, unlined. £3.50 from the camp",""
"chapter_9","Narrator",81,"She writes.",""
"chapter_9","Narrator",83,"Not about what happened — not directly. She writes about the",""
"chapter_9","Narrator",85,"She writes about her mother's voice on the phone: 'Come home",""
"chapter_9","Narrator",87,"She writes about grief. About the space between knowing some",""
"chapter_9","Narrator",89,"She doesn't read it back. She doesn't need to. The writing i",""
"chapter_9","Narrator",91,"I don't understand what happened. But I'm letting myself not",""
"chapter_9","Narrator",98,"The kitchen. Midnight. The four of them — Amelia, Raj, Liz, ",""
"chapter_9","Narrator",100,"They talk.",""
"chapter_9","Raj",104,"I keep thinking — what if I'd knocked on her door sooner? Wh",""
"chapter_9","Liz",106,"You can't think like that. You'll drive yourself mental.",""
"chapter_9","Raj",108,"I know. But I do.",""
"chapter_9","Lucas",110,"We all do.",""
"chapter_9","Narrator",114,"Liz cries. Raj holds her hand. Lucas stares at the table.",""
"chapter_9","Amelia",116,"I don't think we're supposed to have answers. I think we're ",""
"chapter_9","Narrator",118,"And they are. Here. In the kitchen. Together.",""
"chapter_9","Narrator",124,"She writes the essay. Then the next one. Then the presentati",""
"chapter_9","Narrator",126,"She sits in the library from 9am to 9pm and emerges blinking",""
"chapter_9","Narrator",128,"The work is — better, actually. It's deeper. Her analysis of",""
"chapter_9","Narrator",130,"Simmons notices.",""
"chapter_9","Dr. Simmons",132,"This is good work, Amelia. Really good.",""
"chapter_9","Narrator",134,"But she's not sleeping. Not properly. And the work is a wall",""
"chapter_9","Narrator",136,"I'll deal with it later. Right now, I need to pass.",""
"chapter_9","Narrator",145,"The flat is different.",""
"chapter_9","Narrator",149,"Sarah's room is empty but her name is on the door. She's in ",""
"chapter_9","Narrator",153,"Sarah's room has been packed up. Her parents came. They were",""
"chapter_9","Narrator",155,"Sarah's room is empty. The door is closed. Someone — Raj, pr",""
"chapter_9","Narrator",157,"Nobody goes in.",""
"chapter_9","Narrator",159,"The group has reorganised itself around the absence. Raj coo",""
"chapter_9","Narrator",166,"The group needs someone. Or needs nobody. Or needs space.",""
"chapter_9","Narrator",173,"She plans a dinner. Not a big thing — just the four of them,",""
"chapter_9","Amelia",175,"Saturday. I'm cooking. Nobody's allowed to help except Raj b",""
"chapter_9","Raj",177,"You'll definitely burn something.",""
"chapter_9","Amelia",179,"That's why you're helping.",""
"chapter_9","Narrator",183,"They eat. They talk. Not about what happened — about everyth",""
"chapter_9","Narrator",185,"Ordinary things. The most precious things in the world.",""
"chapter_9","Narrator",191,"Raj doesn't need to be asked. He cooks every evening that we",""
"chapter_9","Narrator",193,"Amelia shows up. She doesn't plan, doesn't organise. She jus",""
"chapter_9","Narrator",195,"She rests.",""
"chapter_9","Narrator",197,"I don't need to hold everything. I just need to be held.",""
"chapter_9","Narrator",202,"She eats in her room. Not every night — but more than before",""
"chapter_9","Narrator",204,"She needs the quiet. The flat is too full of... everything. ",""
"chapter_9","Narrator",206,"She misses a few dinners. Then a few more.",""
"chapter_9","Narrator",208,"Raj texts: \""you ok? x\""",""
"chapter_9","Narrator",210,"She replies: \""fine. just need some time. x\""",""
"chapter_9","Narrator",212,"He doesn't push. He leaves a bowl of daal outside her door i",""
"chapter_9","Narrator",225,"She visits Sarah.",""
"chapter_9","Narrator",227,"The hospital room has changed — more cards now, a stack of b",""
"chapter_9","Sarah",229,"The therapist wants me to keep a journal.",""
"chapter_9","Amelia",231,"Is it helping?",""
"chapter_9","Sarah",233,"I don't know. I keep writing the same things. 'Today I ate b",""
"chapter_9","Narrator",235,"The honesty of it.",""
"chapter_9","Sarah",237,"Sorry. That's a lot.",""
"chapter_9","Amelia",239,"It's not a lot. It's everything.",""
"chapter_9","Narrator",241,"They sit. Sarah draws in her notebook — small things, birds,",""
"chapter_9","Sarah",243,"The doctor says I might be able to come back next year. Part",""
"chapter_9","Amelia",245,"That's brilliant.",""
"chapter_9","Sarah",247,"It's terrifying.",""
"chapter_9","Amelia",249,"Both things can be true.",""
"chapter_9","Narrator",251,"Sarah looks at her. Something shifts.",""
"chapter_9","Sarah",253,"You sound like someone's mentor.",""
"chapter_9","Amelia",255,"God, please don't tell them that.",""
"chapter_9","Narrator",257,"A quiet laugh. Real.",""
"chapter_9","Narrator",264,"The hospital.",""
"chapter_9","Narrator",266,"Sarah is — better. If 'better' means alive, eating, speaking",""
"chapter_9","Sarah",268,"Don't look at me like that.",""
"chapter_9","Amelia",270,"Like what?",""
"chapter_9","Sarah",272,"Like I'm made of glass.",""
"chapter_9","Amelia",274,"I don't think you're made of glass. I think you're made of s",""
"chapter_9","Narrator",276,"The ghost of something. Not a smile. The space where a smile",""
"chapter_9","Sarah",278,"They want me to stay another week.",""
"chapter_9","Amelia",280,"Good.",""
"chapter_9","Sarah",282,"I hate it here.",""
"chapter_9","Amelia",284,"I know.",""
"chapter_9","Sarah",286,"The food is terrible.",""
"chapter_9","Amelia",288,"I brought biscuits.",""
"chapter_9","Sarah",290,"...You're annoyingly persistent.",""
"chapter_9","Amelia",292,"I know.",""
"chapter_9","Narrator",299,"She writes to Sarah. An actual letter, on paper.",""
